0.00728561 0.0335861 
0.00772716 0.0339553 
0.00816871 0.0335633 
0.00861026 0.0334184 
0.00905181 0.0335775 
0.00949336 0.0333367 
0.00993491 0.0330968 
0.0103765 0.0332782 
0.010818 0.0330471 
0.0112596 0.032547 
0.0117011 0.0321027 
0.0121427 0.0317784 
0.0125842 0.0314274 
0.0130258 0.0310243 
0.0134673 0.0305626 
0.0139089 0.0302563 
0.0143504 0.029892 
0.014792 0.0296484 
0.0152335 0.02934115 
0.0156751 0.02925025 
0.0161166 0.02897877 
0.0165582 0.02849778 
0.0169997 0.02818151 
0.0174413 0.02778815 
0.0178828 0.02737554 
0.0183244 0.02698941 
0.0187659 0.02671333 
0.0192075 0.02654133 
0.019649 0.02621059 
0.0200905 0.02573152 
0.0205321 0.02529184 
0.0209736 0.02508664 
0.0214152 0.0248138 
0.0218567 0.02435222 
0.0222983 0.02386093 
0.0227398 0.02351217 
0.0231814 0.02325571 
0.0236229 0.02291006 
0.0240645 0.02253278 
0.024506 0.022213 
0.0249475 0.02183158 
0.0253891 0.02153572 
0.0258306 0.02120036 
0.0262722 0.02069423 
0.0267137 0.02016152 
0.0271553 0.01973359 
0.0275968 0.01941566 
0.0280383 0.01919364 
0.0284799 0.01889202 
0.0289214 0.01847454 
0.029363 0.01808408 
0.0298045 0.01767788 
0.0302461 0.01737036 
0.0306876 0.01696644 
0.0311291 0.01662603 
0.0315707 0.01628091 
0.0320122 0.01605002 
0.0324538 0.01596239 
0.0328953 0.01559623 
0.0333368 0.01523195 
0.0337784 0.01491184 
0.0342199 0.0146048 
0.0346614 0.01412835 
0.035103 0.01379497 
0.0355445 0.01357129 
0.0359861 0.01340304 
0.0364276 0.01317814 
0.0368691 0.01284165 
0.0373107 0.01247181 
0.0377522 0.01219742 
0.0381937 0.01173748 
0.0386353 0.01143662 
0.0390768 0.01117484 
0.0395183 0.01102697 
0.0399599 0.01078717 
0.0404014 0.01060292 
0.0408429 0.01026427 
0.0412845 0.01009136 
0.041726 0.00991067 
0.0421675 0.00971667 
0.0426091 0.00944373 
0.0430506 0.00923207 
0.0434921 0.00912435 
0.0439336 0.00886231 
0.0443752 0.00860426 
0.0448167 0.00837878 
0.0452582 0.00812402 
0.0456997 0.00789453 
0.0461413 0.00774517 
0.0465828 0.00762622 
0.0470243 0.00741423 
0.0474658 0.00726923 
0.0479074 0.00710555 
0.0483489 0.00696885 
0.0487904 0.00685869 
0.0492319 0.0067018 
0.0496735 0.00660092 
0.050115 0.00648491 
0.0505565 0.00629058 
0.050998 0.00614728 
0.0514395 0.0059395 
0.0518811 0.00583705 
0.0523226 0.00565973 
0.0527641 0.00555071 
0.0532056 0.00554606 
0.0536471 0.00535842 
0.0540886 0.005162 
0.0545302 0.005086 
0.0549717 0.00501065 
0.0554132 0.00494449 
0.0558547 0.00488286 
0.0562962 0.00463471 
0.0567377 0.00446422 
0.0571792 0.00442677 
0.0576208 0.00432287 
0.0580623 0.0043137 
0.0585038 0.00427629 
0.0589453 0.00423061 
0.0593868 0.00422503 
0.0598283 0.00409157 
0.0602698 0.00406102 
0.0607113 0.00401455 
0.0611528 0.00398351 
0.0615943 0.00390538 
0.0620358 0.00390245 
0.0624773 0.00383184 
0.0629188 0.00368729 
0.0633603 0.0036268 
0.0638018 0.00364252 
0.0642433 0.00362016
0.0646848 0.00351345
0.0651263 0.00346432
0.0655678 0.00344009
0.0660093 0.00338934
0.0664508 0.00327508
0.0668923 0.00320024
0.0673338 0.00318895
0.0677753 0.00307254
0.0682168 0.00295366
0.0686583 0.00297857
0.0690998 0.00299155
0.0695413 0.00299031
0.0699828 0.00300261
0.0704243 0.00289028
0.0708658 0.00285288
0.0713073 0.00287829
0.0717487 0.00282043
0.0721902 0.0027782
0.0726317 0.00281108
0.0730732 0.00282708
0.0735147 0.00277418
0.0739562 0.00263338
0.0743977 0.00266358
0.0748391 0.00259252
0.0752806 0.0025785
0.0757221 0.0025942
0.0761636 0.00250548
0.0766051 0.0025058
0.0770465 0.00245587
0.077488 0.00249463
0.0779295 0.00241631
0.078371 0.00234528
0.0788125 0.00236098
0.0792539 0.00245014
0.0796954 0.0023775
0.0801369 0.00230141
0.0805783 0.00226367
0.0810198 0.00226881
0.0814613 0.00226914
0.0819027 0.00214778
0.0823442 0.00215671
0.0827857 0.00215432
0.0832271 0.00202608
0.0836686 0.00207941
0.0841101 0.00208934
0.0845515 0.00198229
0.084993 0.00200271
0.0854345 0.00205227
0.0858759 0.00200086
0.0863174 0.00196556
0.0867589 0.00202553
0.0872003 0.00196787
0.0876418 0.00188719
0.0880832 0.00183989
0.0885247 0.00181167
0.0889661 0.00185688
0.0894076 0.00183955
0.089849 0.00178308
0.0902905 0.00173931
